source,key,n_prefs,fitness,n_prefs_source
model,"(1, 1, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0)",4,37.1236686706543,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 2)",4,35.97124099731445,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 0, 1, 0, 1)",4,35.63644027709961,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 2, 1, 0)",4,36.61635208129883,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 1, 2, 0, 0, 0)",4,35.90275192260742,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 1, 0, 0, 0)",4,36.6192741394043,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 1, 0, 0, 1)",4,35.63473892211914,4_model
model,"(1, 1, 4, 1, 1, 0, 1, 0, 0, 0, 0, 1)",4,36.34981918334961,4_model
model,"(1, 1, 4, 0, 1, 1, 1, 0, 0, 0, 1, 0)",4,37.18544387817383,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 1, 0, 1, 0, 0)",4,35.17531967163086,4_model
model,"(1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0)",3,37.3417854309082,3_model
model,"(1, 1, 4, 1, 1, 0, 0, 2, 0, 0, 0, 0)",4,36.51626205444336,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 2, 1)",4,36.89015579223633,4_model
model,"(1, 1, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0)",3,36.32686233520508,3_model
model,"(1, 0, 4, 1, 1, 1, 0, 1, 0, 0, 0, 0)",4,37.071102142333984,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 0)",4,36.6411018371582,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 0, 0, 0, 2)",4,35.61765670776367,4_model
model,"(1, 0, 4, 2, 0, 0, 1, 0, 1, 0, 0, 0)",4,36.37509536743164,4_model
model,"(1, 0, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0)",3,36.71536636352539,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 2, 0, 1)",4,35.52370834350586,4_model
model,"(1, 1, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1)",3,35.42203903198242,3_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1, 0)",4,37.06013107299805,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 0, 2, 0, 0)",4,36.55002212524414,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 3, 0, 0, 1, 0)",4,35.0628547668457,4_model
model,"(1, 0, 3, 0, 0, 1, 0, 1, 1, 0, 0, 0)",3,36.072750091552734,3_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0)",4,36.63968276977539,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 0, 0, 2)",4,35.462398529052734,4_model
model,"(1, 0, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0)",3,37.307987213134766,3_model
model,"(1, 1, 4, 1, 0, 0, 1, 0, 0, 0, 2, 0)",4,37.17142105102539,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1)",3,34.92683792114258,3_model
model,"(1, 0, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0)",4,37.137630462646484,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2)",4,35.17800521850586,4_model
model,"(1, 1, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0)",4,37.0879020690918,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0)",4,35.64101028442383,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 2, 1, 0)",4,36.77467727661133,4_model
model,"(1, 1, 3, 1, 0, 1, 0, 0, 0, 0, 1, 0)",3,37.46846389770508,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0)",4,36.61771774291992,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 2, 0, 1, 0)",4,36.94313430786133,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 2)",4,36.277286529541016,4_model
model,"(1, 1, 4, 1, 0, 0, 1, 1, 0, 1, 0, 0)",4,35.69083023071289,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 1, 0, 0)",4,35.96681594848633,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 3, 0)",4,36.361873626708984,4_model
model,"(1, 1, 4, 0, 1, 0, 2, 1, 0, 0, 0, 0)",4,35.98783493041992,4_model
model,"(1, 0, 4, 0, 1, 0, 2, 0, 0, 0, 0, 0)",4,36.37032699584961,4_model
model,"(1, 1, 4, 1, 0, 2, 0, 0, 0, 1, 0, 0)",4,36.46262741088867,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 2, 0, 0, 0, 0)",4,36.49141311645508,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 0, 0, 3, 0)",4,36.30265426635742,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 1, 0, 1, 1)",4,35.98733901977539,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 0, 2, 1, 0)",4,36.84883499145508,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 1, 1, 0, 0, 1)",4,35.298824310302734,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 1, 0, 0)",4,36.52742385864258,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 1, 0, 0)",4,36.81479263305664,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 1, 0, 1, 1, 0)",4,36.16409683227539,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 3, 0, 0, 0, 0)",4,34.848995208740234,4_model
model,"(1, 0, 4, 0, 1, 0, 3, 0, 0, 0, 0, 0)",4,35.18259048461914,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 2, 0, 1)",4,35.44589614868164,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 0, 1, 1, 0)",4,36.24051284790039,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 1, 1, 0, 0)",4,35.338871002197266,4_model
model,"(1, 0, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0)",4,37.21644973754883,4_model
model,"(1, 0, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0)",4,36.84902572631836,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 1, 1, 0, 0)",4,35.4224967956543,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 1, 1, 0, 0, 0)",4,36.14381790161133,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 1, 0, 1, 0)",4,36.69307327270508,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1)",4,36.635250091552734,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0)",4,37.16892623901367,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 0, 1, 0, 0)",4,35.40095901489258,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 3, 0, 1, 0, 0)",4,34.2371940612793,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 2, 0, 0, 0)",4,36.895626068115234,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 1, 0, 1, 0)",4,36.60537338256836,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 1, 0, 1, 0, 0)",4,36.12681198120117,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 2, 0, 0, 0)",4,36.54829025268555,4_model
model,"(1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1)",3,36.71162033081055,3_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 2, 0, 0)",4,36.448795318603516,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 2)",4,35.46928787231445,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 1, 1, 1)",4,35.906063079833984,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 0, 1)",4,36.59995651245117,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 1, 0)",4,37.20481491088867,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1)",4,35.42353439331055,4_model
model,"(1, 1, 4, 0, 1, 0, 2, 0, 0, 1, 0, 0)",4,35.4732551574707,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 1, 0)",4,37.34877395629883,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 1, 0)",4,37.14365768432617,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1, 1)",4,35.92366409301758,4_model
model,"(1, 1, 4, 0, 1, 2, 0, 0, 0, 0, 0, 0)",4,37.19646072387695,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 0, 1, 1)",4,36.721675872802734,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0)",4,36.83457565307617,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 1, 0, 0, 1, 0)",4,36.12617111206055,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 2, 0, 0, 0)",4,36.82038497924805,4_model
model,"(1, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 1)",3,35.35086441040039,3_model
model,"(1, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0)",3,37.06782150268555,3_model
model,"(1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1)",3,35.59489822387695,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 1, 0, 0, 2)",4,35.633060455322266,4_model
model,"(1, 1, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0)",3,36.0662727355957,3_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 1, 0, 1)",4,35.66568374633789,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 2, 0, 1)",4,35.96920394897461,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 1, 2, 0)",4,36.9238395690918,4_model
model,"(1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0)",3,37.39828872680664,3_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 1)",4,36.43447494506836,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 2, 0, 0)",4,36.67030715942383,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3)",4,35.16542434692383,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 1, 0, 1, 1)",4,35.88729476928711,4_model
model,"(1, 0, 4, 0, 0, 1, 2, 0, 0, 0, 0, 1)",4,35.34255599975586,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1)",4,36.545780181884766,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 2, 1, 0)",4,36.2048225402832,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0)",4,35.55250930786133,4_model
model,"(1, 0, 4, 0, 1, 2, 0, 0, 0, 0, 0, 0)",4,37.1788444519043,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 1, 2, 0, 0)",4,35.87076950073242,4_model
model,"(1, 0, 4, 0, 1, 1, 1, 0, 0, 0, 0, 1)",4,36.68624496459961,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 1, 0, 1)",4,35.77956771850586,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 1, 1, 1)",4,35.97304916381836,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 1, 0, 0, 0)",4,36.305545806884766,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 0, 1, 0, 0)",4,35.5328254699707,4_model
model,"(1, 1, 4, 0, 0, 0, 3, 0, 0, 1, 0, 0)",4,33.896175384521484,4_model
model,"(1, 1, 4, 3, 0, 0, 0, 0, 0, 0, 1, 0)",4,37.04788589477539,4_model
model,"(1, 0, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0)",4,37.07060623168945,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 1, 0, 0, 1, 1)",4,36.1477165222168,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 1, 0, 0, 0)",4,35.86235427856445,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 1, 0, 0, 1, 0)",4,37.05900955200195,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 1, 0, 2, 0, 0)",4,35.55831527709961,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 1, 0, 0, 0, 1)",4,36.220638275146484,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 0, 1, 0)",4,37.21522903442383,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 1, 0, 0, 0, 0)",4,37.034420013427734,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 1, 0, 0, 1)",4,36.003421783447266,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 2, 0, 0, 1)",4,35.95627212524414,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 0, 0, 0, 1)",4,36.63302230834961,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 0)",4,37.366756439208984,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0)",4,35.31930923461914,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1, 2)",4,36.089908599853516,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 0, 1, 1)",4,36.329524993896484,4_model
model,"(1, 1, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0)",4,36.9596061706543,4_model
model,"(1, 0, 4, 1, 2, 0, 0, 1, 0, 0, 0, 0)",4,36.70481491088867,4_model
model,"(1, 0, 4, 0, 1, 0, 2, 0, 0, 0, 1, 0)",4,36.5647087097168,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 2)",4,35.80707931518555,4_model
model,"(1, 1, 4, 1, 1, 1, 0, 1, 0, 0, 0, 0)",4,36.9994010925293,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1)",4,35.94387435913086,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 1, 1, 1, 0)",4,36.92435073852539,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 2, 0)",3,36.616031646728516,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 1, 1, 0, 1)",4,36.26717758178711,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1, 2)",4,35.669063568115234,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 2, 0, 0, 0)",4,36.83144760131836,4_model
model,"(1, 1, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0)",3,37.15361404418945,3_model
model,"(1, 0, 4, 1, 1, 0, 1, 0, 1, 0, 0, 0)",4,36.47544479370117,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 1, 0, 0, 1, 0)",4,37.02523422241211,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 1, 2, 0, 0)",4,35.98418045043945,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 0, 0, 1)",4,35.70832443237305,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 1, 1, 1, 0, 0)",4,35.9589729309082,4_model
model,"(1, 0, 4, 0, 1, 1, 1, 0, 0, 0, 1, 0)",4,37.21213150024414,4_model
model,"(1, 0, 3, 0, 1, 0, 0, 2, 0, 0, 0, 0)",3,35.58183670043945,3_model
model,"(1, 1, 4, 1, 1, 0, 1, 0, 0, 1, 0, 0)",4,36.14284896850586,4_model
model,"(1, 1, 4, 0, 2, 1, 0, 0, 0, 0, 0, 0)",4,37.03866195678711,4_model
model,"(1, 1, 4, 2, 0, 0, 0, 1, 1, 0, 0, 0)",4,36.15874099731445,4_model
model,"(1, 0, 4, 0, 0, 0, 3, 0, 1, 0, 0, 0)",4,34.19840621948242,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 2)",4,36.19887924194336,4_model
model,"(1, 1, 4, 1, 0, 2, 0, 1, 0, 0, 0, 0)",4,37.16836166381836,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 1, 0, 0, 0, 0)",4,37.10408401489258,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 1, 1, 0, 1)",4,35.8640251159668,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 2, 0, 1)",4,36.09347915649414,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 2, 1, 0, 0)",4,36.153011322021484,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 3, 0, 0)",4,35.6463737487793,4_model
model,"(1, 1, 4, 3, 0, 1, 0, 0, 0, 0, 0, 0)",4,36.82210159301758,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 1, 1, 0, 0, 0)",4,36.195926666259766,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 0, 1, 1, 0)",4,35.5912971496582,4_model
model,"(1, 1, 4, 1, 2, 0, 0, 0, 0, 0, 0, 1)",4,36.56368637084961,4_model
model,"(1, 0, 4, 2, 0, 1, 0, 0, 0, 1, 0, 0)",4,36.29756546020508,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 1, 0, 1, 0, 0)",4,35.01613998413086,4_model
model,"(1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0)",3,37.22737503051758,3_model
model,"(1, 1, 3, 0, 0, 1, 0, 1, 1, 0, 0, 0)",3,35.96902847290039,3_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 2, 0)",4,37.324947357177734,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 0, 0, 0, 2)",4,35.77495193481445,4_model
model,"(1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0)",2,37.01960372924805,2_model
model,"(1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0)",2,36.902286529541016,2_model
model,"(1, 0, 4, 0, 0, 0, 1, 1, 1, 0, 0, 1)",4,35.4388313293457,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 1, 0, 0)",4,36.3901481628418,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 0, 0, 1, 1)",4,35.146724700927734,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 2, 1, 0, 0, 0)",4,35.54392623901367,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 1, 0, 1)",4,35.92319869995117,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 2, 0, 1, 0, 0)",4,35.413570404052734,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0)",4,36.88954544067383,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 0, 1, 0)",4,37.22238540649414,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 1, 2, 0, 0, 0)",4,36.065364837646484,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 3, 0)",4,36.47127151489258,4_model
model,"(1, 0, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0)",4,37.28377151489258,4_model
model,"(1, 1, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0)",3,36.92330551147461,3_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 1, 0, 1, 0)",4,36.3458366394043,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 2, 0)",4,37.24887466430664,4_model
model,"(1, 1, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0)",4,37.1545524597168,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 1, 0, 1)",4,36.380741119384766,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 1, 1)",4,36.778560638427734,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 3, 0, 1, 0, 0)",4,34.63222885131836,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 1, 1, 0)",4,37.03580856323242,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0)",4,35.67903518676758,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 0, 1, 1, 0)",4,36.46415328979492,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0)",4,37.21036148071289,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 1, 2)",4,36.4820442199707,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 1, 0, 0, 0)",4,36.61415481567383,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 2, 1, 0, 0, 0)",4,35.41556167602539,4_model
model,"(1, 1, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0)",4,37.22584915161133,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 1, 0, 1)",4,35.58242416381836,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2)",4,35.08304214477539,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0)",3,35.8728141784668,3_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 2, 0, 0)",4,36.497798919677734,4_model
model,"(1, 0, 4, 1, 1, 0, 1, 0, 0, 0, 0, 1)",4,36.358036041259766,4_model
model,"(1, 1, 4, 2, 0, 0, 0, 0, 1, 0, 1, 0)",4,36.637996673583984,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 2, 0, 0)",4,36.532100677490234,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 1, 1, 0, 1)",4,35.70492172241211,4_model
model,"(1, 1, 4, 0, 1, 2, 0, 0, 0, 0, 0, 1)",4,36.689144134521484,4_model
model,"(1, 1, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0)",4,37.288692474365234,4_model
model,"(1, 1, 4, 2, 0, 1, 1, 0, 0, 0, 0, 0)",4,36.87564468383789,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3)",4,35.21377944946289,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 1)",4,35.7792854309082,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1)",3,36.702816009521484,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 2, 1)",4,36.03459548950195,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0)",4,37.183467864990234,4_model
model,"(1, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0)",3,37.30344772338867,3_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 1, 0, 0)",4,36.51906204223633,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 2, 0, 0)",4,36.70866775512695,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1)",4,36.39225387573242,4_model
model,"(1, 1, 3, 0, 1, 0, 0, 0, 1, 0, 0, 1)",3,35.60044479370117,3_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 1)",4,35.780643463134766,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 0, 1)",4,36.07584762573242,4_model
model,"(1, 0, 4, 1, 0, 2, 0, 1, 0, 0, 0, 0)",4,36.99360275268555,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 0, 0, 1, 0)",4,36.4437141418457,4_model
model,"(1, 0, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0)",4,36.49094772338867,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 1, 0, 0, 2)",4,34.74839401245117,4_model
model,"(1, 1, 4, 1, 0, 0, 1, 0, 0, 1, 0, 1)",4,35.449588775634766,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 0, 1, 1)",4,35.84708023071289,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1)",3,34.9821891784668,3_model
model,"(1, 1, 4, 1, 0, 0, 1, 1, 0, 0, 0, 1)",4,35.47983932495117,4_model
model,"(1, 1, 4, 2, 0, 0, 0, 1, 0, 1, 0, 0)",4,36.02267074584961,4_model
model,"(1, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0)",3,36.83049392700195,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 2, 1, 0, 1)",4,35.53267288208008,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 2, 0, 0, 0, 0)",4,35.55253219604492,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0)",3,35.550716400146484,3_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 1, 0, 1, 0)",4,36.76070022583008,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 3)",4,34.8180046081543,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 0, 1, 0, 1)",4,35.76835250854492,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 1, 0, 2, 0)",3,36.499019622802734,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 2)",4,34.76400375366211,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 2, 1)",4,36.81027603149414,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 2)",4,34.122982025146484,4_model
model,"(1, 1, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0)",4,35.862552642822266,4_model
model,"(1, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0)",3,37.365299224853516,3_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 2, 1)",4,36.8057746887207,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 1, 1, 0, 0, 0)",4,36.05423355102539,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 1, 0, 0, 0)",4,36.53892135620117,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 1, 1, 0)",4,36.38212966918945,4_model
model,"(1, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 1)",4,35.87735366821289,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 1, 0, 0, 1)",4,35.91641616821289,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 2)",4,36.3262825012207,4_model
model,"(1, 0, 4, 1, 0, 0, 1, 0, 1, 0, 1, 0)",4,36.5826530456543,4_model
model,"(1, 1, 3, 1, 0, 2, 0, 0, 0, 0, 0, 0)",3,37.34016036987305,3_model
model,"(1, 0, 4, 1, 0, 0, 0, 3, 0, 0, 0, 0)",4,34.22737503051758,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1)",4,36.18830490112305,4_model
model,"(1, 1, 3, 0, 1, 0, 0, 0, 1, 0, 1, 0)",3,36.5990104675293,3_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1)",4,36.13029098510742,4_model
model,"(1, 1, 4, 1, 0, 1, 1, 0, 0, 0, 0, 1)",4,36.32034683227539,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 1, 1, 0)",4,36.96445846557617,4_model
model,"(1, 1, 3, 0, 1, 0, 0, 1, 1, 0, 0, 0)",3,35.75211715698242,3_model
model,"(1, 0, 4, 2, 0, 0, 1, 0, 0, 0, 1, 0)",4,37.1882209777832,4_model
